Date,Q5_Return,RF,MKT,SMB,HML,MOM,Q5_Excess_Return,Top40_Return,Top40_Excess_Return
2012-11-30,-0.03701784123470142,0.002375,0.00852423956361205,-0.026802105005507282,-0.00714192701812022,0.04362570410392008,-0.03939284123470142,-0.07642084252470349,-0.0787958425247035
2012-12-31,0.029871815948032895,0.0024083333333333335,0.03078013994515995,-0.0472837022132796,0.040466101694915046,-0.05689265847882352,0.02746348261469956,0.05723155236569988,0.054823219032366546
2013-01-31,0.0451304765147873,0.0023666666666666667,-0.019947598541181482,0.05319429778247087,0.04088974217257668,-0.018804017752861446,0.04276380984812063,0.05735716879715391,0.05499050213048724
2013-02-28,0.04517303616478374,0.00235,0.030551108086893503,0.013535530768266746,-0.00811379811454338,0.045470777288417974,0.042823036164783744,0.06420664335436665,0.06185664335436666
2013-03-31,0.03413122941150437,0.002341666666666667,-0.013000490544405977,0.0598491405960182,0.008978464832780642,0.02294204713651382,0.031789562744837706,0.06187600412431982,0.05953433745765315
2013-04-30,0.027168225605488816,0.002341666666666667,-0.02276173958837311,0.07805390269513479,0.021818249513650523,0.10735154989147966,0.02482655893882215,0.020049638132395797,0.017707971465729132
2013-05-31,0.07908758631806423,0.0022416666666666665,0.01664883461900749,0.014610389610389518,-0.013418111261921939,-0.0674942205246758,0.07684591965139756,0.1299105452671707,0.12766887860050402
2013-06-30,-0.1328662956698146,0.0022416666666666665,-0.07107053151262252,-0.0381866666666667,0.010359728172551375,-0.010670978172999335,-0.13510796233648126,-0.1316430455538981,-0.13388471222056478
2013-07-31,0.04343960234300015,0.0022166666666666667,0.02499819712484528,0.020184096706221455,0.0230201231882734,-0.019828948085199083,0.041222935676333484,0.03702277335823001,0.034806106691563345
2013-08-31,-0.042184007883388386,0.0022166666666666667,0.004225238632623229,-0.038047613871072916,0.01759792755370948,-0.03323514700161179,-0.04440067455005505,-0.027907990937590332,-0.030124657604256998
2013-09-30,0.029634363943469744,0.0022166666666666667,0.03443276542287008,-0.014803932647756701,0.013685642803844988,-0.010520264443805605,0.02741769727680308,0.030411624141216453,0.028194957474549788
2013-10-31,-0.003863397570257221,0.0022083333333333334,0.014381883796704277,-0.02523514567561369,-0.013474894781509206,0.02672554032070651,-0.006071730903590554,0.0040976947223465565,0.001889361389013223
2013-11-30,-0.040070539073646216,0.0022083333333333334,0.005072132064752467,-0.03200753118380795,0.00994575045207946,0.026652331371661342,-0.04227887240697955,-0.03050608824193224,-0.03271442157526557
2013-12-31,-0.025547660361235236,0.0022166666666666667,-0.01861379704659296,-0.02309749574519826,0.03757464081146633,0.00033070605743268366,-0.0277643270279019,0.009844683168553914,0.007628016501887247
2014-01-31,0.03643236939379291,0.0022083333333333334,-0.03710546658778054,0.061846689895470375,-0.004481712935815119,0.01250757617499576,0.034224036060459574,0.032628282785497564,0.03041994945216423
2014-02-28,0.03326296554535957,0.0022083333333333334,0.01780042436184729,0.023438415563107995,0.011393566085207585,0.025576839355681447,0.031054632212026236,0.01864131735465757,0.01643298402132424
2014-03-31,0.038983182494824575,0.0022083333333333334,0.0006300648403947738,0.03561204626130765,0.006314843626500588,0.017616470338533308,0.03677484916149124,0.03268855797735504,0.030480224644021704
2014-04-30,0.04619440843425693,0.0022083333333333334,-0.014204646808789155,0.045444493586908496,0.01121932667504466,0.018145792053394505,0.043986075100923595,0.008086086938769332,0.005877753605435999
2014-05-31,-0.005287411754991478,0.0022083333333333334,0.014699694539170895,-0.0041248016922262876,0.0031559411000008364,0.035286284953395475,-0.007495745088324811,0.06589108050008208,0.06368274716674874
2014-06-30,-0.027048270851658507,0.0022083333333333334,0.0014258247450240967,-0.015505522514868253,0.030653245853539124,0.03789265396982433,-0.02925660418499184,-0.024499535446106613,-0.026707868779439946
2014-07-31,-0.008655062845573047,0.0022083333333333334,0.034705876464839615,-0.019848975188781037,0.05804390459922826,-0.003050378914255858,-0.01086339617890638,-0.020854526548336416,-0.02306285988166975
2014-08-31,0.04716508037066114,0.002,-0.00565104136562433,0.03797050407219893,0.004656342491554222,0.0367165463498591,0.04516508037066114,0.04894608338899964,0.04694608338899964
2014-09-30,0.00606889588419679,0.001958333333333333,-0.025380650523235397,0.039126285653695136,-0.021857029140225803,0.04390131427253863,0.004110562550863457,-0.00569989156484163,-0.007658224898174963
2014-10-31,-0.04429371112381486,0.0017833333333333336,-0.029336561159816286,0.007346938775510292,-0.016937808504650875,0.013650218668551428,-0.04607704445714819,-0.048719644202151136,-0.05050297753548447
2014-11-30,-0.0017110108339215555,0.0017749999999999999,0.006548024999618234,-0.020664505672609357,-0.0066458291426183536,-0.059487492373398454,-0.0034860108339215554,0.0008236006773174599,-0.00095139932268254
2014-12-31,0.026859970392166144,0.0017749999999999999,-0.034686277375579305,0.02927182457592048,-0.026449628100782774,-0.023075853760252008,0.025084970392166145,0.007690282818385574,0.005915282818385575
2015-01-31,0.08815084247406912,0.0017666666666666666,0.015810163448336995,0.04642749472414831,-0.04792038336306703,0.054878337997438686,0.08638417580740246,0.07600408393186207,0.07423741726519541
2015-02-28,0.07907800480956495,0.00175,0.016995575243938715,0.061557668299241364,0.03566957120890013,-0.0180755395683454,0.07732800480956495,0.1020801124847023,0.1003301124847023
2015-03-31,0.07313646328956747,0.0015416666666666669,0.026270801859871736,0.057626198661117956,0.007228974313207015,0.042174191775803616,0.0715947966229008,0.06977504331233786,0.0682333766456712
2015-04-30,0.0654291052225211,0.0015000000000000002,0.04070418122222602,0.012060559404670324,0.002537355511699868,0.018498176545542533,0.0639291052225211,0.1208638344884724,0.1193638344884724
2015-05-31,0.018234348527131017,0.0015000000000000002,-0.007315238086283592,0.06507775524002701,-0.054314639241523355,0.08075927523727344,0.016734348527131016,0.016458095969649866,0.014958095969649867
2015-06-30,-3.3811476010559005e-05,0.0013750000000000001,-0.02057303291091371,0.03174099349309634,-0.017527612574341656,0.08769758901484903,-0.0014088114760105591,-0.03824657051488389,-0.039621570514883894
2015-07-31,0.028770834232638043,0.0013666666666666664,-0.0225989489923825,0.02284263959390853,-0.010264880617795291,0.028257917721751236,0.027404167565971378,0.06490664919942657,0.0635399825327599
2015-08-31,-0.05700401316431114,0.0013583333333333331,-0.04503469381723611,-0.021806150838408977,-0.0011882918304936263,-0.02227060209143794,-0.05836234649764448,-0.07669639517654236,-0.0780547285098757
2015-09-30,0.07245754833283646,0.001325,0.009656256663696426,0.028211238373433645,0.028946585720034168,-0.0639532761452819,0.07113254833283646,0.0947144031658047,0.0933894031658047
2015-10-31,0.09098134415809178,0.0013083333333333334,0.032653181026182,0.00441088516746424,-0.009666476794504608,-0.011777093163826469,0.08967301082475845,0.1321311392421817,0.13082280590884837
2015-11-30,0.004131239116790031,0.0013833333333333334,-0.01986106397236713,-0.004242649795310749,-0.012164551963325887,0.034410638885600475,0.0027479057834566972,0.015467181804486474,0.01408384847115314
2015-12-31,0.054334583884061205,0.0013916666666666667,-0.01678346473591473,0.015772163253102045,0.006813303322354303,-0.008392782207301663,0.05294291721739454,0.04176471135462778,0.040373044687961115
2016-01-31,-0.02322900388074267,0.0013750000000000001,-0.026485767803152024,-0.019648244903966328,-0.02539424960941894,0.038779671450005715,-0.024604003880742673,0.02657383781708189,0.02519883781708189
2016-02-29,0.03523607984639199,0.0013583333333333331,0.0010474489119938373,0.006905869989491054,0.0741557509897175,-0.07103440613310608,0.03387774651305865,0.046967115849567254,0.04560878251623392
2016-03-31,0.1000674843912743,0.0013416666666666666,0.039974998782604264,0.03011778738631299,0.022525642294119796,-0.03073795000598023,0.09872581772460763,0.1074166407866994,0.10607497412003272
2016-04-30,0.08562309138246138,0.0013416666666666666,-0.0021934340840576803,0.03430308293530171,-0.004934847116501162,-0.025707469562356033,0.08428142471579471,0.1029860967090563,0.10164443004238963
2016-05-31,-0.005865957468100369,0.0013000000000000002,-0.006690767996389489,0.008606213266163065,-0.03157109980227546,0.03592687972305475,-0.007165957468100369,0.01449449927301294,0.013194499273012939
2016-06-30,-0.014978321365603398,0.0011416666666666667,-0.007721277436052624,0.004509191814082492,-0.00907052247548279,0.0037085337028281984,-0.016119988032270063,-0.01455353675113169,-0.015695203417798356
2016-07-31,0.1202862698125994,0.0011333333333333334,0.02213156884140731,0.05283149171270707,0.04998142268459094,-0.02050428356815126,0.11915293647926607,0.1212001031146785,0.12006676978134517
2016-08-31,-0.015372422238553396,0.0011166666666666666,0.00803921645942761,-0.04512955067235158,0.04759415487803875,0.019068147902503663,-0.01648908890522006,0.04594743413806501,0.044830767471398345
2016-09-30,0.07920692984277977,0.0011166666666666666,0.003296868830839005,0.03757642371367731,0.011208266480374096,0.010331923202082649,0.0780902631761131,0.1437228865273314,0.14260621986066474
2016-10-31,-0.0698547642288494,0.0011583333333333333,-0.01850002434393701,-0.048066737288135486,0.0763659553146423,-0.0212980111120058,-0.07101309756218273,-0.06116215524465918,-0.06232048857799251
2016-11-30,-0.02471453096382281,0.0012666666666666666,-0.01357127927802318,-0.008206982890527237,0.052123007476371885,0.02443539429840791,-0.025981197630489478,-0.01993599067529006,-0.021202657341956727
2016-12-31,0.0958220158245684,0.0012666666666666666,0.020402319156230447,0.03429172510518952,0.005262452235704096,-0.004015580452154333,0.09455534915790173,0.1061191371526069,0.10485247048594024
2017-01-31,0.004337133708457674,0.0012416666666666667,0.0190449415071933,-0.016882500508509146,0.024100563502384098,0.03374591783252012,0.0030954670417910075,0.02076204485261357,0.019520378185946905
2017-02-28,-0.000662308426281899,0.0012416666666666667,0.010400018983637656,-0.03751724137931034,0.008094081487800109,-0.04890795631825262,-0.0019039750929485658,0.004964935120272962,0.003723268453606295
2017-03-31,0.017470787656953313,0.0012083333333333332,0.03158411661025166,-0.005732301519060012,0.006885771128853024,0.022594931518084005,0.01626245432361998,0.027526334800217045,0.026318001466883713
2017-04-30,0.005702351868063893,0.001175,0.01975332707628367,-0.021836264053041177,-0.017135195473383047,-0.012150619561294485,0.004527351868063893,0.018368052465655316,0.017193052465655317
2017-05-31,0.03041213642207241,0.00115,0.0632090394660476,-0.037500920945995775,0.007858648756257747,-0.02455955183892189,0.029262136422072413,0.022605713435588592,0.021455713435588594
2017-06-30,-0.00684172988180809,0.00115,0.01776896497371537,0.0012247397428049034,0.02260201669570172,0.05709767364434648,-0.00799172988180809,-0.006605106268992245,-0.007755106268992245
2017-07-31,-0.058729631013745065,0.0011583333333333333,0.0034072848856574857,-0.03371559633027532,0.0328750292905049,0.034565568284713244,-0.059887964347078396,-0.06634528690756747,-0.0675036202409008
2017-08-31,0.002011664483950293,0.00115,-0.017598094027160963,0.015349315610412306,-0.02088391827925351,0.001179649149511075,0.0008616644839502929,0.014891158704975148,0.013741158704975148
2017-09-30,-0.07760142644384727,0.00115,0.012086345786838966,-0.07020961583417762,-0.018323459789837515,0.0362219688331431,-0.07875142644384726,-0.08821612954761315,-0.08936612954761315
2017-10-31,0.03300017792096788,0.0011666666666666665,0.052690763161228435,-0.04450217901441489,-0.04448201071701963,-0.052085243736932796,0.031833511254301214,0.04537339798896167,0.04420673132229501
2017-11-30,0.016099159857175582,0.0013666666666666664,-0.02001588618137477,0.04087360757828251,-0.04206640095602421,-0.00344387261540835,0.014732493190508915,0.007710611368035858,0.006343944701369192
2017-12-31,0.0022724345603744034,0.0013833333333333334,-0.004969227202181778,-0.011291817645571744,-0.027710020489803866,0.014522015997514792,0.00088910122704107,0.022123736816835216,0.020740403483501882
2018-01-31,0.1241833100141545,0.0013750000000000001,0.03873458504391104,0.0657973237876075,-0.036083434879220055,0.007692896509492009,0.1228083100141545,0.1325084574250163,0.1311334574250163
2018-02-28,-0.01201004732018962,0.0013750000000000001,-0.05557416928376045,0.00943622550979617,0.0009964603349295054,-0.0032663602871358943,-0.01338504732018962,-0.004890880422922739,-0.006265880422922739
2018-03-31,0.012220292933626364,0.0013750000000000001,0.00624232911475832,0.029390794581319657,-0.05185350271153699,0.03715276454673622,0.010845292933626365,0.033556215658350874,0.03218121565835087
2018-04-30,0.06837368468734129,0.0013750000000000001,0.027052744955741517,0.04071109742958279,0.041111024053905876,-0.043610845763832784,0.06699868468734128,0.043572598738584656,0.042197598738584655
2018-05-31,0.008790119843716804,0.0013750000000000001,-0.03809708572859759,0.042372254677216725,0.02001851336198124,0.0070684952556565595,0.007415119843716803,0.03607685210769107,0.03470185210769107
2018-06-30,-0.07782453605097615,0.0013750000000000001,-0.041358326523621466,-0.05930760499432475,-0.025970768129735644,-0.03559031089071141,-0.07919953605097615,-0.08140991499088202,-0.08278491499088202
2018-07-31,-0.01348300597565122,0.0013750000000000001,-0.014645969378323615,0.005505279034691002,0.03155654196050506,-0.041689739735780384,-0.01485800597565122,-0.0066777577832561885,-0.008052757783256188
2018-08-31,0.029513525569985433,0.0013750000000000001,0.010658495116021698,0.004725118127953065,-0.03877870218749768,0.039252105002476334,0.02813852556998543,0.02448644609109918,0.023111446091099178
2018-09-30,0.00035834972917614394,0.0013750000000000001,0.0073167963906874,-0.010674828306957318,0.0038120120395410684,0.010286349735890932,-0.0010166502708238562,-0.002293942615186229,-0.003668942615186229
2018-10-31,-0.2279923809243212,0.0014166666666666668,-0.13516427130502578,-0.065796423451294,0.08467211056232449,-0.08786068087113763,-0.22940904759098787,-0.2393002931809136,-0.24071695984758026
2018-11-30,0.1332226984153002,0.0015833333333333333,0.03151039033875452,0.03788062353606336,-0.022402772807959215,0.014093005214842913,0.13163936508196689,0.1324230235339591,0.13083969020062577
2018-12-31,0.025027608848407157,0.0016083333333333331,-0.028229090083903296,-0.00568093385214008,0.03518164984856531,-0.009307267318316992,0.023419275515073824,0.04491933555311811,0.043311002219784775
2019-01-31,0.1481322676357932,0.0015500000000000002,0.07870810371183307,0.0434374266259685,0.039386838237333466,-0.037321436231821936,0.1465822676357932,0.1397807452641519,0.1382307452641519
2019-02-28,0.0008470819889936365,0.001575,-0.005842864027031276,-0.02025202520252012,-0.03493266274004958,-0.0364511385410633,-0.0007279180110063635,0.02208688272430104,0.02051188272430104
2019-03-31,0.009317420401883767,0.0015833333333333333,-0.02653049654435253,0.035140101056499784,-0.015862593309372452,0.027147019377514736,0.007734087068550434,0.06343173142255831,0.06184839808922498
2019-04-30,0.0796982049003172,0.0015333333333333334,0.027859333448562004,0.019081428888395813,-0.004846016083154714,-0.021521837010355704,0.07816487156698387,0.09711267310507445,0.09557933977174111
2019-05-31,-0.06665944023108561,0.0015333333333333334,-0.07498166083527341,0.04470571159010084,0.03149722996577142,0.03856064789250868,-0.06819277356441894,-0.03790354854983535,-0.039436881883168684
2019-06-30,0.05704246688056536,0.0014833333333333332,0.04204816431083275,0.014032650225772825,0.03588582219242187,0.0011519716437751182,0.05555913354723202,0.051322053906335485,0.04983872057300215
2019-07-31,-0.08593503551728708,0.00125,-0.05103363105574901,-0.0467904363910393,0.009762025851535183,-0.0068153655514251454,-0.08718503551728708,-0.07806005522972925,-0.07931005522972925
2019-08-31,-0.007724780070280213,0.0012416666666666667,-0.029277526487367558,0.013295960902688142,0.004761873614118173,0.02205685767756882,-0.00896644673694688,-0.0006520893328397781,-0.0018937559995064448
2019-09-30,0.06321146185057236,0.0012916666666666667,0.047117970540555804,-0.01461096531668915,0.020643321680370308,-0.024632689540916464,0.061919795183905696,0.04645336899818786,0.0451617023315212
2019-10-31,0.010386960608165465,0.0012,0.008702813795109156,-0.019938098322896503,-0.08511927541778286,-0.06311460754514575,0.009186960608165465,-0.008104734060520369,-0.009304734060520368
2019-11-30,0.04802392109653408,0.001275,0.0008752486224969085,-0.005875440658049236,0.036148778192212516,-0.011879770992366367,0.04674892109653408,0.04529520591602876,0.04402020591602876
2019-12-31,0.038046206949371886,0.001275,0.051269110040422256,-0.022089243498818023,-0.012380567891266403,0.0325913765631789,0.03677120694937189,0.05463795495804935,0.05336295495804935
2020-01-31,-0.004870957150491129,0.0011833333333333333,-0.03697578624937616,0.01322051824431525,-0.04269655266385053,0.04395398859066679,-0.006054290483824462,-0.00025855352014991784,-0.0014418868534832512
2020-02-29,-0.06034591040562609,0.001175,-0.06346824071146447,-0.009767372502236804,-0.029321130429213027,0.029024455791454074,-0.06152091040562609,-0.03795922167582644,-0.03913422167582644
2020-03-31,-0.2060052410016836,0.0009166666666666668,-0.11786122155063804,-0.03094646487463304,-0.15813861415175268,-0.0005223295899713376,-0.20692190766835028,-0.2530128025281246,-0.25392946919479126
2020-04-30,0.2453020580772198,0.0009166666666666668,0.1090318127935075,0.06721056721056717,0.02899219675329201,-0.04751328281508582,0.24438539141055313,0.2638981244784428,0.2629814578117761
2020-05-31,0.09600776537569344,0.0006750000000000001,0.04144950450820504,0.038587550054605124,-0.03487850498929357,0.008961638699647834,0.09533276537569345,0.052871519568821856,0.052196519568821854
2020-06-30,-0.01618596252561233,0.0006583333333333334,0.03813256142425435,-0.0405888538380651,-0.07219903185070853,0.06371504962160701,-0.016844295858945663,-0.008629828102476589,-0.009288161435809923
2020-07-31,0.1170044760993105,0.0006500000000000001,0.06624654845304105,0.021847143065906627,0.008308207071900497,0.01422911430153806,0.1163544760993105,0.1114044314078785,0.1107544314078785
2020-08-31,0.038896702977757824,0.000525,0.03361789334346954,-0.008509116910976,-0.007124243049175916,0.022220355357668087,0.03837170297775783,0.07159843559434997,0.07107343559434998
2020-09-30,0.062079851121032315,0.000525,0.00021441285460632503,0.051420741381797086,0.028021677146471635,-0.04770710059171601,0.06155485112103232,0.05385746522840673,0.053332465228406734
2020-10-31,-0.0021826030930567346,0.000525,-0.026617298175600993,0.0007545099115167098,0.059621989971162526,-0.04478964401294494,-0.0027076030930567345,0.008925018508009419,0.00840001850800942
2020-11-30,0.1106567359775416,0.00055,0.1424445085239177,-0.016792323509253082,0.015531557142609564,-0.009396033789583091,0.1101067359775416,0.1137576225414895,0.1132076225414895
2020-12-31,0.0683687085615341,0.00055,0.1083241732076839,-0.053537818055071296,-0.00770675087479733,0.018240685849787885,0.0678187085615341,0.06301270269248671,0.06246270269248671
2021-01-31,0.043087217146151824,0.0005833333333333333,0.03517134654848202,-0.022538115931354463,0.053445947689370055,0.00295579739352414,0.04250388381281849,0.121521446950221,0.12093811361688767
2021-02-28,0.02501868018892184,0.0006166666666666667,0.011727892353026003,0.016954261170974316,0.03590761015994315,-0.05050234427327527,0.024402013522255173,0.01495267895606256,0.014336012289395893
2021-03-31,0.1123180985582599,0.000625,0.015462223485288681,0.052830468286899857,0.027987294981833166,-0.04227802859292695,0.1116930985582599,0.08258051858967842,0.08195551858967842
2021-04-30,0.09132291593940578,0.0006083333333333333,0.0276269300411791,0.047223590681962246,0.042359886529172774,-0.019788853424993813,0.09071458260607244,0.08197227257464612,0.08136393924131279
2021-05-31,0.04347143538027142,0.00055,0.017258924157999286,-0.009072580645161477,0.026516126659556383,-0.050996894098787715,0.04292143538027142,0.05813931204781153,0.05758931204781153
2021-06-30,0.09124170439977221,0.0005666666666666667,0.028385367091978857,0.021430993557138178,-0.021030381198051007,0.03916807432432434,0.09067503773310553,0.08089228923490155,0.08032562256823489
2021-07-31,-0.007827507170026338,0.0005833333333333333,-0.029206068933998193,0.016466370094947225,-0.030162854528819838,-0.005333739713502039,-0.008410840503359671,0.007543350975441677,0.006960017642108344
2021-08-31,-0.05057425326240994,0.0007666666666666667,-0.0017191011516651546,-0.031746031746031855,-0.030104751554669962,0.014299576119708002,-0.051340919929076606,-0.02195861064341809,-0.022725277310084755
2021-09-30,-0.029230172788971553,0.0008666666666666666,-0.04164159344683836,0.032786885245901676,0.04868692370540395,-0.03695685010825234,-0.030096839455638222,-0.04127209704528734,-0.042138763711954005
2021-10-31,0.0012989641940126528,0.0009333333333333334,-0.03291305192223736,0.006336142138611223,0.012450657406583021,-0.009567626914832483,0.0003656308606793194,-0.02659150559461332,-0.027524838927946653
2021-11-30,-0.1055151454803915,0.00105,-0.04537318526397983,-0.04595612099182145,-0.07517772077684126,0.04354940878378377,-0.10656514548039149,-0.07547694721863996,-0.07652694721863995
2021-12-31,0.1481626602257575,0.001075,0.04775892450185098,0.04572050619131862,0.029399644985419027,-0.011988466791441166,0.1470876602257575,0.1389225239877285,0.1378475239877285
2022-01-31,-0.0723272105701116,0.00125,-0.10680639514382143,-0.003253090435914152,0.09534880140413549,-0.06527749334425559,-0.0735772105701116,-0.08547470713178539,-0.08672470713178539
2022-02-28,0.03982250735021142,0.00125,0.012206787342209343,0.012793733681462305,0.016677442932643505,0.03012543134140322,0.03857250735021142,0.04853903112516722,0.04728903112516722
2022-03-31,0.1034648975001302,0.0012583333333333333,0.020403801092677726,0.04588811549368388,-0.00675372076786418,0.020683787951294885,0.10220656416679687,0.1163043452687964,0.11504601193546307
2022-04-30,0.010310394670828948,0.0014333333333333333,-0.0241338210674547,0.018055213211732868,0.05827371175635432,-0.007866222129610412,0.008877061337495615,0.018913529069932267,0.01748019573659893
2022-05-31,-0.006780475890067583,0.0016333333333333332,-0.005028446596538185,-0.021427274378064354,-0.009332026805737192,-0.008611184037805142,-0.008413809223400917,0.006666603307988739,0.005033269974655406
2022-06-30,-0.1808764338467197,0.0017000000000000001,-0.13322388398674564,-0.04428774664439905,0.01940413441495492,-0.03156612467559983,-0.1825764338467197,-0.1736244012511964,-0.17532440125119642
2022-07-31,0.1149626944811181,0.002275,0.04868014095616993,0.020840075076046904,-0.045604027064163444,-0.028493300519551568,0.1126876944811181,0.101517982936828,0.099242982936828
